filename,offset,io_size
00000000efffffffffffff1f729db77200000000000000000000000000000000,0,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,0,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,0,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,0,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,0,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,0,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,0,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,0,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,0,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,0,32768
00000000f3ffffffffffff0f729db77200000000000000000000000000000000,0,32768
00000000efffffffffffff0f729db77200000000000000000000000000000000,0,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,0,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,0,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e9ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000fcffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000f3ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000faffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e5ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000f9ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e7ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000edffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000e3ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000f0ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000dcffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f1ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000ddffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000eeffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000f7ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f7ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000f3ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000efffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e5ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000e3ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000f6ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000eaffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000efffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,32768,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,32768,32768
00000000e9ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000e0ffffffffffff0f729db77200000000000000000000000000000000,32768,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f8ffffffffffff2f729db77200000000000000000000000000000000,32768,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f3ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000e7ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000ddffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000f0ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000f9ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000faffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f1ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000eeffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f7ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000edffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000dcffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e5ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000fcffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000e3ffffffffffff3f729db77200000000000000000000000000000000,65536,32768
00000000e3ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000eaffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f7ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f3ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000f6ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e5ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000efffffffffffff1f729db77200000000000000000000000000000000,65536,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e9ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f1ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000faffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000f0ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f7ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000dcffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000ddffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000efffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e7ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000e0ffffffffffff0f729db77200000000000000000000000000000000,65536,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e5ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f9ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e3ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000f8ffffffffffff2f729db77200000000000000000000000000000000,65536,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e3ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f7ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000edffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000f6ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000eeffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000eaffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f3ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000fcffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000faffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000efffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000efffffffffffff1f729db77200000000000000000000000000000000,98304,32768
00000000dcffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000ddffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000e5ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,98304,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e7ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000e5ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f9ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e3ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000f0ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000f3ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e3ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000eaffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f6ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000eeffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000edffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000f8ffffffffffff2f729db77200000000000000000000000000000000,98304,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000e0ffffffffffff0f729db77200000000000000000000000000000000,98304,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000f1ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000e9ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000fcffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000efffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000faffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,131072,32768
00000000e7ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000ddffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000f2ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000f5ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000f3ffffffffffff1f729db77200000000000000000000000000000000,131072,32768
00000000f9ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e4ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e5ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000efffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000e3ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e5ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000dfffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000f2ffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000f6ffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000e2ffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000e9ffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000eaffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000dcffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000f1ffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000f0ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000eeffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000f7ffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000f8ffffffffffff2f729db77200000000000000000000000000000000,131072,32768
00000000e6ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000e8ffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000f6ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000e9ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000f0ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000f1ffffffffffff0f729db77200000000000000000000000000000000,163840,32768
00000000f4ffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000dfffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000feffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000f5ffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000ebffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000e0ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000edffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000fcffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000ebffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000e4ffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000e0ffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000ecffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000fcffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000f9ffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000e3ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000eeffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000f3ffffffffffff0f729db77200000000000000000000000000000000,131072,32768
00000000faffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000f4ffffffffffff3f729db77200000000000000000000000000000000,163840,32768
00000000e1ffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000e1ffffffffffff1f729db77200000000000000000000000000000000,196608,32768
00000000e2ffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000f9ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000e7ffffffffffff2f729db77200000000000000000000000000000000,163840,32768
00000000efffffffffffff1f729db77200000000000000000000000000000000,163840,32768
00000000fbffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000fdffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000faffffffffffff0f729db77200000000000000000000000000000000,196608,32768
00000000eaffffffffffff3f729db77200000000000000000000000000000000,196608,32768
00000000e1ffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000ecffffffffffff2f729db77200000000000000000000000000000000,196608,32768
00000000edffffffffffff0f729db77200000000000000000000000000000000,196608,32768
